Data Source,World Development Indicators,,,,,,
,,,,,,,
Last Updated Date,7/1/2025,,,,,,
,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,2020,2021,2022,2023
Sweden,SWE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.33296967,11.10180569,10.49857044,10.88682365
Eswatini,SWZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.07603502,7.38329172,7.2226615,
Sint Maarten (Dutch part),SXM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,
Seychelles,SYC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.03121805,5.20266438,4.2375164,
Syrian Arab Republic,SYR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.71555972,4.70613527,4.15098715,
Turks and Caicos Islands,TCA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,
Chad,TCD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.4533143,4.17851543,4.52549791,
East Asia & Pacific (IDA & IBRD countries),TEA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.353382348,5.261605546,5.154711419,
Europe & Central Asia (IDA & IBRD countries),TEC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.773711906,6.457490073,6.083169623,
Togo,TGO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.18928432,5.6165967,6.04134083,
Thailand,THA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.35724688,5.15337038,5.35470581,
Tajikistan,TJK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.8903532,8.37504482,7.62917423,
Turkmenistan,TKM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.57226086,5.49196625,5.37103748,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.284110328,8.236643342,7.903023505,
Timor-Leste,TLS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.93865013,11.43105984,14.32454681,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.026109086,5.02064253,4.633364598,
Tonga,TON,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.56259537,7.63286686,8.13607597,
South Asia (IDA & IBRD),TSA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.263977927,3.282118151,3.264518025,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.044365779,5.205762752,5.074803517,
Trinidad and Tobago,TTO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.48661852,7.12624598,6.43106365,
Tunisia,TUN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.05022287,6.97669458,6.96380186,
Turkiye,TUR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.61640215,4.56065559,3.70338893,
Tuvalu,TUV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,18.59855461,19.54603577,18.38210106,
Tanzania,TZA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.05195832,3.47258258,3.1119566,
Uganda,UGA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.23698568,5.48128128,4.39089251,
Ukraine,UKR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.56217051,8.2027483,,
Upper middle income,UMC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.945060741,5.801302535,5.633278357,
Uruguay,URY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.06924915,8.91666222,8.94532204,
United States,USA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,18.8132534,17.5063858,16.49613953,
Uzbekistan,UZB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.71439123,7.69774151,7.36325455,
St. Vincent and the Grenadines,VCT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.8395834,5.36252117,4.68767738,
"Venezuela, RB",VEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.11615229,4.10222006,4.55047369,
British Virgin Islands,VGB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,
Virgin Islands (U.S.),VIR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,
Viet Nam,VNM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.33219814,4.53756857,4.58891582,
Vanuatu,VUT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.12128973,4.54704428,4.14742947,
World,WLD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.85762851,10.33915556,9.885794338,
Samoa,WSM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.18667269,6.81255674,6.3012085,
Kosovo,XKX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,
"Yemen, Rep.",YEM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.77270842,6.17542744,6.18666697,
South Africa,ZAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.01329231,8.67432785,8.77086639,
Zambia,ZMB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.3067441,6.63951397,5.25592279,
Zimbabwe,ZWE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.95440149,2.78571677,3.62880659,
